EBIT,IE,EBIT - IE,WC/TA,TL/TA,EBIT/IE,NOCF/CL,RE/TA,NP/S,EBIT/TA,S/TA,TA(t)/TA(t-1),NP(t)/NP(t-1),R/Not-R
,,,"0,407646136","0,357968559",,"0,184118946","0,001074323","0,003531787",,"1,053750066","0,938825673","-0,108368408",0
,,,"0,370260707","0,024185529",,"0,588931843","-0,179427327","-7,107611883",,"0,009501923","0,935077397","-1,532775402",1
,,,"0,317489043","0,088262499",,"-0,573440578","0,003933624","0,278581893",,"0,520241737","1,272567597","-2,730887037",0
,,,"0,365050092","0,088452472",,"0,944569472","0,005099032","0,001507346",,"0,777048483","1,001495265","0,008093787",0
,,,"0,531893409","0,083704667",,"0,827209093","0,006288676","0,002948256",,"0,396718935","0,996089963","0,99468526",0
,,,"0,098694319","0,601964007",,"-0,365759172","0,204711578","0,012938551",,"0,3840301","1,057170724","0,437865386",0
,,,"-0,007672118","0,628832345",,"-0,033157242","0,186852731","0,022849402",,"0,56467379","1,101928584","2,861376542",0
,,,"0,023594638","0,577337128",,"0,06258812","0,223453854","0,045409189",,"0,439685798","0,912659256","1,412285115",0
,,,"0,090018909","0,576606095",,"-0,034811604","0,26484067","0,069743041",,"1,13741272","1,200222942","4,768641808",0
41245837618,375906842,40869930776,"0,577076974","0,321746711","109,7235618","0,111271092","0,121359086","0,300580595","0,080688836","0,228464771","1,101606267","0,438925627",0
439177240704,6519835616,432657405088,"0,598780065","0,352261988","67,3601708","-0,459389875","0,194215222","2,231542457","0,377708483","0,143348728","2,274659565","10,59583588",0
33044864741,1394437038,31650427703,"0,527969901","0,286951617","23,69763843","-0,437684588","0,090484183","0,109468568","0,058297429","0,306021008","0,487496483","0,051052048",0
30727043025,240321416,30486721609,"0,474126908","0,356757963","127,8581141","-0,072905888","0,113377944","0,17994042","0,046136702","0,202105223","1,174950722","1,275514036",0
66272286491,40155135971,26117150520,"0,058649965","0,850213374","1,650406228","-0,053777222","0,008213261","0,011525728","0,025139146","0,756142973","1,187676977","0,865950684",0
86731560706,25798815542,60932745164,"0,218860561","0,81253017","3,361842739","-0,262601073","0,011219859","0,016813312","0,027544192","0,908280809","1,194443703","2,092988389",0
91925258232,36076026465,55849231767,"0,273309939","0,825576306","2,548098204","-0,126590979","0,018225362","0,019891069","0,025917668","0,623713037","1,126397833","0,915084794",0
132941642144,59888004690,73053637454,"0,164224755","0,89090569","2,219837559","-0,037915217","0,008474543","0,018592614","0,024096746","0,558622128","1,555477392","1,302204929",0
1388354905,11071746437,-9683391532,"0,062488134","0,824229274","0,125396198","-0,001419926","-0,04659266","-0,088738342","0,006798816","0,534378487","0,947463264","-31,96992439",0
2020353999,8646447116,-6626093117,"0,071936019","0,859520823","0,233662911","0,04034601","-0,07747275","-0,080054616","0,009697453","0,397284275","1,020240513","0,684274006",0
-3017878950,9558699568,-12576578518,"0,030852389","0,910740748","-0,315720661","0,056291274","-0,105542744","-0,139018137","-0,016442478","0,504963364","0,880977411","1,944501825",0
-8822050364,31618224,-8853668588,"-0,01008755","0,955826989","-279,0178969","0,019751766","-0,165595745","-0,234049439","-0,051758583","0,221936382","0,928651152","0,68715921",0
,,,"0,01230463","0,877845706",,"0,186877642","-0,066594829","0,000461561",,"1,271079859","0,649569513","2,257008017",0
,,,"-0,000453908","0,90410162",,"-0,053562803","-0,08405483","-0,224290117",,"0,09206277","1,050291227","-36,96593618",0
4128957501,13034371268,-8905413767,"0,039374195","0,919153043","0,316774581","-0,066868289","-0,023433298","-0,24067446","0,01086475","0,097365123","0,919621642","1,04363451",0
-5170835927,7993970658,-13164806585,"0,015884387","0,950813641","-0,646841995","0,007141048","-0,061820886","-3,576395277","-0,014484027","0,010310923","0,93940045","1,478292523",0
32086028002,30280988393,1805039609,"0,038629304","0,841405146","1,059609666","0,098391402","-0,004589623","-0,002187661","0,034566791","0,701401261","1,057789976","-1,141544843",0
29112264260,26058945445,3053318815,"0,067340971","0,819005563","1,1171697","0,058076701","0,004162651","0,000559574","0,035702552","0,815209689","0,878455616","-0,2611562",0
-45753753675,28230263444,-73984017119,"0,005002175","0,899151116","-1,620734208","-0,029823328","-0,096722971","-0,179622791","-0,062692379","0,56437074","0,895025184","-198,8996685",0
-3722679176,45132518320,-48855197496,"-0,03991034","0,964955294","-0,082483303","0,023083592","-0,169157223","-0,285424574","-0,005272036","0,242405348","0,967531772","0,660347997",0
28907495322,28053339734,854155588,"0,025703866","0,819639075","1,030447554","0,021194426","0,005689196","0,001938417","0,047095821","0,546854291","1,017584462","0,497365433",0
,,,"0,025594134","0,820396162",,"-0,060872676","-0,000229527","-0,015273052",,"0,341168326","0,962169646","-4,729632892",0
,,,"-0,017709823","0,878426768",,"0,060571234","-0,058984107","-0,288831744",,"0,203418279","0,995990335","11,23040678",0
-43593435828,58271676575,-101865112403,"-0,20444832","1,063904987","-0,748106771","-0,015433408","-0,282211869","-1,278738607","-0,089606294","0,164924885","0,827080379","2,968798949",0
165526378246,142484269865,23042108381,"0,049592439","0,843848509","1,161716858","-0,002539969","0,000994611","0,004718568","0,03096035","0,437362371","1,313418132","0,480736862",0
142971168811,83472427512,59498741299,"0,039285988","0,829609633","1,712795148","0,119899978","0,010015148","0,018974687","0,027532819","0,469842779","0,97126211","4,195772582",0
111325136604,95645026495,15680110109,"-0,006613585","0,798068686","1,163940674","-0,077156125","0,001558665","0,003043226","0,0172054","0,458424449","1,246036261","0,194986924",0
140533051552,136321264389,4211787163,"0,073615885","0,787294336","1,030896039","-0,099347393","0,001606942","0,000784841","0,021344513","0,504453955","1,017568727","0,288778679",1
1215567606,6759454044,-5543886438,"0,019847724","0,790111785","0,179832217","0,013232023","-0,111084169","-0,51701779","0,006722177","0,059297946","0,983706376","-27,26607413",0
-8997454242,6481852089,-15479306331,"-0,056389633","0,855911814","-1,388099284","-0,001868986","-0,228022357","-0,465286169","-0,05768392","0,213288025","0,862572665","2,792139865",0
-13165669971,7006532206,-20172202177,"-0,203408282","0,982058087","-1,879056512","0,038526835","-0,434343641","-0,58526575","-0,102593259","0,26858148","0,822733648","1,303172232",0
-12000812298,9072038171,-21072850469,"-0,37063511","1,159481635","-1,322835296","-0,025956534","-0,652626285","-0,802819504","-0,101964293","0,223019502","0,91714582","1,044647991",0
2798388303,1561493242,1236895061,"0,32838942","0,212978038","1,792123224","0,340544687","0,06800626","0,009630831","0,012184456","0,503823096","0,901133721","0,092510944",0
-14237913881,465263422,-14703177303,"0,205014437","0,22383973","-30,60183373","0,279562804","-0,142844956","-0,164043691","-0,079076198","0,49779563","0,783968743","-13,19372735",0
9058899257,75957259,8982941998,"0,394639536","0,110297005","119,2631142","0,884786527","-0,10011714","0,109511397","0,054189251","0,490678463","0,928456791","-0,610952437",0
48598466725,891303632,47707163093,"0,556089023","0,102923658","54,5251528","-2,00520935","0,10021204","0,551577129","0,231594606","0,363334406","1,255254676","4,681535345",0
,,,"0,077400964","0,192829317",,"-0,083494568","0,023582403","0,047271326",,"0,590494114","1,051323455","0,368412543",0
,,,"0,053911244","0,235843887",,"0,430006256","0,035097282","0,052247156",,"0,440564365","1,082039271","0,892281091",0
,,,"0,088297438","0,18904495",,"-0,05792954","0,031948887","0,06685069",,"0,600261429","0,935883265","1,631533504",0
,,,"0,03916816","0,206401763",,"-0,011207679","0,032749665","0,008832148",,"0,194071245","1,023864922","0,043734468",0
584968971,489471782,95497189,"-0,010303353","0,636070416","1,195102542","0,047683823","0,054363417","0,001287968","0,004066417","0,440567991","1,038978615","1,264689466",0
332128176,203163188,128964988,"-0,006846574","0,647920284","1,634785215","0,003109081","0,053177037","0,001416717","0,002229262","0,484395972","1,03567545","1,252533179",0
628132597,360816818,267315779,"0,071598389","0,612723135","1,740862858","0,01530064","0,059828079","0,002958675","0,004618706","0,53147928","0,912822681","2,091637531",0
698760762,294362375,404398387,"0,063022291","0,644015954","2,373811402","0,06220223","0,056780946","0,003893324","0,004694833","0,5428855","1,094403057","1,471033568",0
37914268900,23309270556,14604998344,"0,191040647","0,724815953","1,626574663","-0,025960953","0,032539263","0,007686003","0,049011515","1,390751831","1,210016753","0,686709812",0
60677924770,37953673786,22724250984,"0,103360411","0,809403536","1,598736531","-0,307980106","0,028850867","0,001099428","0,050522431","11,69369506","1,552536864","1,867283023",0
82969319692,51595245525,31374074167,"0,156009908","0,733525574","1,608080722","-0,062689031","0,030953113","0,01238533","0,056144968","1,288419146","1,230439346","1,527237231",0
107415675651,75384010583,32031665068,"0,141511655","0,747552838","1,424913252","-0,002218921","0,032913944","0,01187372","0,067514935","1,331330715","1,076616724","1,066520299",0
6084164404,2574590534,3509573870,"0,507438339","0,215111938","2,363158073","0,746561062","0,930432971","0,026969681","0,017939467","3,060859351","0,923583849","1,374944287",0
32836692798,,32836692798,"0,547358562","0,206528302",,"0,702154648","0,088589008","0,031086875","0,097539788","2,506341137","0,992627262","0,936880631",0
30386569898,,30386569898,"0,401929602","0,433816826",,"-0,11061583","0,051795376","0,026036902","0,064866296","1,989306367","1,391505663","0,925036187",0
13523729974,2351551439,11172178535,"0,285163169","0,43865477","5,75098199","0,083261568","0,019429146","0,009167449","0,030414123","2,119362414","0,949201938","0,356058485",0
,,,"0,245417319","0,385720867",,"0,072902718","0,112969708","0,166039982",,"0,267371475","1,383870243","1,087681612",0
8270819898,2452557811,5818262087,"0,249659709","0,393340511","3,372324135","-0,388480355","0,099145618","0,037732942","0,040802411","0,598373389","1,020575544","0,519051375",0
13696143673,1703141944,11993001729,"0,251070837","0,441870484","8,041692427","-0,182106634","0,108613025","0,05124339","0,059304672","0,772769195","1,139322451","1,998211115",0
8069523737,2857531789,5211991948,"0,235937836","0,466590694","2,823948895","-0,257005955","0,086785969","0,033193621","0,034824091","0,492934919","1,003364484","0,41458662",0
154288915533,602083868,153686831665,"0,115482223","0,44350241","256,2581789","0,227086764","0,211937244","0,090748909","0,221793888","2,113322778","1,206681108","1,644547391",0
131425343247,459960964,130965382283,"0,084582836","0,491716391","285,7315154","0,445882915","0,168060845","0,076615375","0,18654862","2,100247022","1,012749244","0,849730081",0
103374669173,1658342636,101716326537,"0,074595588","0,559581857","62,33613424","0,110442487","0,124598584","0,057621111","0,136208029","2,015831415","1,077269453","0,777631547",0
214179225388,9258002806,204921222582,"0,185519412","0,514111031","23,13449562","0,408652417","0,202929095","0,098601651","0,239623879","2,02464097","1,177703117","2,02410108",0
12772082280,648202081,12123880199,"0,678055392","0,24957306","19,7038588","0,198991112","0,046442287","0,021191864","0,052770178","1,787138375","1,016012431","0,986138076",0
17627514859,517422520,17110092339,"0,723402187","0,220754401","34,06793129","0,53376591","0,066047133","0,024427906","0,073784502","2,328433746","0,987080996","1,482434729",0
34054072734,2030593576,32023479158,"0,581175234","0,382138999","16,77050156","-0,436223001","0,085131599","0,038112336","0,106472974","2,183299511","1,338763102","1,958540267",0
37435109476,2398984707,35036124769,"0,680271992","0,292928522","15,60456362","0,77396271","0,110908951","0,038732564","0,129040897","2,504458327","0,907030857","1,057385204",0
15278736444,14054075381,1224661063,"0,175498027","0,524950992","1,087139213","1,748820124","0,004215713","0,001387372","0,042989129","1,80240417","0,663731982","0,060211596",0
14399904997,6241594676,8158310321,"0,265172795","0,440595369","2,30708749","-0,094324244","0,02234328","0,009698648","0,046154209","2,102305031","0,877848398","7,157830946",0
14446696478,5431788575,9014907903,"0,329876292","0,395508163","2,659657363","0,396954553","0,025544786","0,012473443","0,04977053","1,962245857","0,930353439","1,116813915",0
17381687873,3158325354,14223362519,"0,286744432","0,515505622","5,503450698","0,428341451","0,03029287","0,01592049","0,04681393","1,902759936","1,279147303","1,583146849",0
590174804790,66756127721,523418677069,"0,104772451","0,335299071","8,840758518","0,727504937","0,120520936","0,099683004","0,151504838","1,151637644","0,855699762","1,093302212",0
592439328437,41404493800,551034834637,"0,111926529","0,447148182","14,30857557","0,144959995","0,101147184","0,096974659","0,120950464","0,984754904","1,257425257","1,045999847",0
643118860364,78639277456,564479582908,"0,166430513","0,440973852","8,178087098","-0,051923699","0,101089536","0,084350086","0,127002281","1,122688648","1,033816319","1,025184034",0
749390318707,90107847382,659282471325,"0,213248045","0,428736495","8,316593288","0,48448235","0,118359034","0,108081446","0,137409545","0,94905541","1,076989453","1,166565965",0
8375305779,4560153609,3815152170,"0,248784436","0,442633955","1,836627995","0,478605929","0,148492197","0,014602348","0,033835306","1,03439535","0,852792543","0,177102171",0
6690144180,3167238429,3522905751,"0,262957629","0,385838718","2,112295721","0,099411035","0,17606089","0,007927113","0,030094731","1,183224011","0,89807881","0,557682773",0
3813735373,2246068540,1567666833,"0,25645339","0,425715195","1,697960372","0,181184421","0,136361007","0,001473074","0,017143026","1,264381151","1,000732598","0,198718594",1
6071115646,2594946181,3476169465,"0,314380682","0,415164083","2,339592124","0,214708904","0,145596984","0,010612069","0,027403545","1,061227414","0,995860916","6,021500486",0
37223121959,16475873510,20747248449,"0,055030431","0,34935815","2,259250287","1,307650927","0,040954935","0,194359504","0,067846862","0,185111908","0,974552133","1,0652231",0
